Date,Open,High,Low,Close,Adj Close,Volume
2023-05-10,103.669998,104.239998,103.639999,104.050003,100.248093,22886800
2023-05-11,105.300003,105.519997,104.720001,105.150002,101.307899,19147200
2023-05-12,105.050003,105.250000,104.250000,104.269997,100.460060,14195900
2023-05-15,103.389999,103.470001,103.120003,103.190002,99.419518,20085300
2023-05-16,102.400002,102.900002,102.110001,102.879997,99.120842,29251700
2023-05-17,103.080002,103.160004,102.349998,102.580002,98.831802,21340900
2023-05-18,102.199997,102.260002,101.750000,101.820000,98.099579,25536600
2023-05-19,101.260002,101.860001,100.930000,101.099998,97.405884,29032300
2023-05-22,101.250000,101.709999,100.669998,100.739998,97.059036,20131100
2023-05-23,100.430000,101.250000,100.279999,101.029999,97.338440,21749500
2023-05-24,101.279999,101.360001,100.529999,100.529999,96.856712,18473400
2023-05-25,100.699997,100.800003,100.029999,100.279999,96.615845,22492800
2023-05-26,100.120003,101.169998,100.000000,101.089996,97.396248,17030300
2023-05-30,101.400002,102.239998,101.250000,102.099998,98.369354,23125200
2023-05-31,101.989998,103.180000,101.870003,102.989998,99.226814,23787000
2023-06-01,103.279999,103.629997,102.629997,103.120003,99.616150,21040400
2023-06-02,103.000000,103.070000,101.940002,101.989998,98.524529,19122100
2023-06-05,101.349998,102.440002,101.209999,101.800003,98.340996,14433200
2023-06-06,101.839996,102.470001,101.389999,102.400002,98.920601,14332100
2023-06-07,102.169998,102.430000,100.779999,100.879997,97.452240,25251100
2023-06-08,100.870003,102.139999,100.800003,102.059998,98.592148,23845100
2023-06-09,101.599998,102.269997,101.339996,101.919998,98.456917,22147400
2023-06-12,102.239998,102.300003,101.120003,102.220001,98.746704,19010300
2023-06-13,102.110001,102.330002,100.970001,101.209999,97.771042,25910800
2023-06-14,101.629997,102.290001,101.459999,102.019997,98.553513,29094200
2023-06-15,103.029999,103.629997,102.599998,103.000000,99.500206,25732000
2023-06-16,102.440002,102.830002,102.029999,102.599998,99.113792,16758200
2023-06-20,103.110001,103.660004,103.110001,103.309998,99.799667,17162900
2023-06-21,102.809998,103.650002,102.339996,103.559998,100.041183,19720100
2023-06-22,102.800003,103.250000,102.199997,102.309998,98.833656,23630700
2023-06-23,103.830002,103.949997,102.980003,103.330002,99.819000,22896800
2023-06-26,103.620003,103.800003,103.160004,103.440002,99.925262,12894900
2023-06-27,103.589996,103.949997,102.760002,103.169998,99.664436,18105700
2023-06-28,103.410004,103.839996,102.830002,103.610001,100.089493,23826800
2023-06-29,102.169998,102.339996,101.449997,101.739998,98.283035,41091600
2023-06-30,102.059998,103.059998,101.870003,102.940002,99.442245,32018800
2023-07-03,102.839996,103.260002,102.059998,102.080002,98.878510,16011800
2023-07-05,101.889999,102.000000,100.739998,101.110001,97.938927,28170300
2023-07-06,100.199997,100.379997,99.470001,99.680000,96.553772,41375700
2023-07-07,99.180000,99.599998,98.989998,99.080002,95.972603,28979600
2023-07-10,98.860001,99.529999,98.849998,99.209999,96.098511,24665200
2023-07-11,99.570000,99.970001,99.290001,99.720001,96.592514,20491100
2023-07-12,100.099998,101.120003,99.769997,100.830002,97.667709,31928000
2023-07-13,101.309998,101.970001,101.029999,101.889999,98.694466,32441500
2023-07-14,101.720001,101.940002,101.239998,101.290001,98.113289,18566200
2023-07-17,101.230003,101.489998,100.919998,101.339996,98.161705,18822000
2023-07-18,101.800003,102.070000,101.570000,101.800003,98.607292,15412800
2023-07-19,102.000000,102.980003,101.730003,102.949997,99.721222,27192500
2023-07-20,102.220001,102.309998,101.279999,101.699997,98.510422,56951200
2023-07-21,102.160004,102.349998,101.629997,101.730003,98.539490,20655700
2023-07-24,101.989998,102.150002,101.300003,101.360001,98.181076,17546700
2023-07-25,100.830002,101.500000,100.800003,101.169998,97.997047,17160600
2023-07-26,101.680000,101.690002,100.930000,101.269997,98.093903,19310700
2023-07-27,100.709999,100.930000,98.910004,99.300003,96.185699,44794400
2023-07-28,99.400002,99.860001,99.150002,99.809998,96.679695,27434000
2023-07-31,99.650002,100.330002,99.620003,100.050003,96.912170,28663800
2023-08-01,98.839996,98.919998,97.900002,98.139999,95.324074,34943400
2023-08-02,97.040001,97.239998,96.410004,97.089996,94.304199,38121300
2023-08-03,95.190002,95.320000,94.540001,94.849998,92.128479,59394800
2023-08-04,95.150002,96.680000,95.129997,96.529999,93.760277,42053300
2023-08-07,96.110001,96.199997,95.500000,95.580002,92.837532,35862900
2023-08-08,96.860001,97.370003,96.440002,96.690002,93.915695,24010500
2023-08-09,96.879997,97.290001,96.839996,97.190002,94.401337,20151100
2023-08-10,97.040001,97.360001,95.589996,95.589996,92.847260,37253200
2023-08-11,95.300003,95.870003,95.199997,95.370003,92.633560,26747800
2023-08-14,95.209999,95.930000,94.900002,95.160004,92.429588,19072000
2023-08-15,94.800003,95.199997,94.559998,94.580002,91.866234,24125000
2023-08-16,94.279999,94.790001,93.720001,93.839996,91.147453,23076700
2023-08-17,93.500000,93.610001,93.019997,93.440002,90.758949,32244900
2023-08-18,93.430000,94.190002,93.300003,93.769997,91.079468,24176000
2023-08-21,92.660004,92.760002,92.230003,92.519997,89.865334,29254100
2023-08-22,92.639999,93.279999,92.459999,93.230003,90.554962,21323100
2023-08-23,94.300003,95.550003,94.230003,95.540001,92.798691,38294700
2023-08-24,95.129997,95.550003,94.889999,94.910004,92.186760,22300800
2023-08-25,94.660004,95.510002,94.510002,95.220001,92.487862,23865200
2023-08-28,95.650002,95.660004,94.889999,95.320000,92.584991,16037300
2023-08-29,94.970001,96.510002,94.940002,96.309998,93.546593,28478100
2023-08-30,96.160004,96.400002,95.879997,96.209999,93.449463,17550100
2023-08-31,96.540001,97.050003,96.430000,96.639999,93.867126,26959700
2023-09-01,95.800003,95.820000,94.620003,94.849998,92.404816,32466900
2023-09-05,94.279999,94.290001,93.489998,93.519997,91.109100,29435900
2023-09-06,94.089996,94.110001,93.459999,93.750000,91.333168,23636300
2023-09-07,94.000000,94.070000,93.680000,94.010002,91.586472,18091500
2023-09-08,94.379997,94.900002,94.169998,94.370003,91.937187,17052100
2023-09-11,93.699997,93.980003,93.550003,93.690002,91.274727,17061500
2023-09-12,93.889999,94.239998,93.580002,94.230003,91.800797,20034300
2023-09-13,93.919998,94.529999,93.820000,94.209999,91.781311,23332300
2023-09-14,93.940002,94.209999,93.400002,93.529999,91.118843,27800600
2023-09-15,93.459999,93.480003,92.959999,92.959999,90.563530,25636800
2023-09-18,92.849998,93.529999,92.820000,93.489998,91.079872,17963400
2023-09-19,93.080002,93.430000,92.800003,92.800003,90.407669,24941800
2023-09-20,93.290001,93.599998,93.040001,93.089996,90.690186,29451200
2023-09-21,91.290001,91.370003,90.690002,90.699997,88.361786,59920500
2023-09-22,90.809998,91.610001,90.669998,91.430000,89.072983,29524500
2023-09-25,89.660004,90.040001,89.150002,89.180000,86.880989,45587900
2023-09-26,89.430000,89.620003,88.709999,88.870003,86.578972,38104100
2023-09-27,89.540001,89.620003,88.089996,88.410004,86.130852,47111200
2023-09-28,87.620003,88.730003,87.099998,88.680000,86.393867,60238000
2023-09-29,89.269997,89.489998,88.129997,88.690002,86.403618,48989800
2023-10-02,87.820000,87.930000,86.709999,86.930000,84.957207,44704300
2023-10-03,86.309998,86.650002,84.889999,85.059998,83.129639,71362600
2023-10-04,85.769997,86.309998,85.370003,86.260002,84.302406,56281600
2023-10-05,86.110001,86.190002,85.639999,85.830002,83.882172,35758800
2023-10-06,84.199997,85.690002,84.059998,84.790001,82.865768,62772200
2023-10-09,85.500000,86.800003,84.949997,86.779999,84.810616,29424900
2023-10-10,85.849998,87.169998,85.519997,86.660004,84.693344,54743900
2023-10-11,87.849998,88.470001,87.599998,88.470001,86.462265,58517700
2023-10-12,88.050003,88.190002,85.930000,86.070000,84.116730,66986700
2023-10-13,87.599998,87.830002,87.169998,87.610001,85.621788,44183800
2023-10-16,86.190002,86.370003,85.900002,86.199997,84.243774,38309800
2023-10-17,84.889999,85.629997,84.500000,85.250000,83.315331,52949100
2023-10-18,84.379997,84.720001,83.849998,84.500000,82.582352,63724600
2023-10-19,83.879997,84.570000,82.739998,82.769997,80.891594,87696900
2023-10-20,82.989998,83.540001,82.769997,83.239998,81.350945,52162600
2023-10-23,82.809998,84.860001,82.419998,84.239998,82.328247,70890400
2023-10-24,84.440002,85.349998,84.089996,85.349998,83.413071,46267700
2023-10-25,84.019997,84.129997,83.129997,83.449997,81.556175,60737200
2023-10-26,83.480003,84.820000,83.400002,84.730003,82.807144,49704100
2023-10-27,84.190002,84.970001,83.739998,84.370003,82.455307,32362300
2023-10-30,83.809998,84.500000,83.239998,83.989998,82.083916,45026900
2023-10-31,84.370003,84.769997,83.550003,83.580002,81.683228,37269200
2023-11-01,84.040001,85.120003,84.019997,85.099998,83.454300,72308500
2023-11-02,86.680000,87.309998,86.220001,87.040001,85.356796,69739400
2023-11-03,88.809998,89.050003,87.580002,87.629997,85.935364,77668500
2023-11-06,87.070000,87.199997,86.599998,86.779999,85.101822,41341900
2023-11-07,87.610001,88.500000,87.589996,88.059998,86.357056,37834200
2023-11-08,88.480003,89.620003,88.449997,89.559998,87.828056,53893400
2023-11-09,88.940002,89.029999,86.739998,87.500000,85.807892,88975100
2023-11-10,88.230003,88.430000,87.769997,87.989998,86.288414,36516400
2023-11-13,87.220001,87.940002,86.900002,87.790001,86.092285,25661500
2023-11-14,90.000000,90.150002,89.290001,89.779999,88.043800,65666800
2023-11-15,89.010002,89.139999,88.309998,88.519997,86.808167,56205300
2023-11-16,89.300003,89.959999,89.250000,89.620003,87.886902,49473900
2023-11-17,90.160004,90.430000,89.639999,90.040001,88.298767,44091400
2023-11-20,89.620003,90.660004,89.610001,90.589996,88.838135,40477800
2023-11-21,90.500000,90.800003,89.889999,90.550003,88.798920,27721000
2023-11-22,91.120003,91.320000,90.379997,90.870003,89.112717,31197500
2023-11-24,90.099998,90.260002,89.790001,89.800003,88.063416,20199600
2023-11-27,90.300003,91.339996,90.209999,91.300003,89.534416,39804400
2023-11-28,90.910004,91.529999,90.790001,91.480003,89.710930,44989300
2023-11-29,92.110001,92.699997,91.779999,92.629997,90.838684,61647800
2023-11-30,91.970001,92.290001,91.160004,91.559998,89.789383,60520900
2023-12-01,91.309998,93.059998,91.129997,92.989998,91.480469,64141700
2023-12-04,92.489998,92.830002,92.089996,92.620003,91.116493,33766300
2023-12-05,93.629997,94.620003,93.570000,94.610001,93.074181,73588600
2023-12-06,95.080002,96.050003,94.870003,95.870003,94.313728,61606100
2023-12-07,95.180000,96.080002,95.059998,95.320000,93.772652,47970200
2023-12-08,94.419998,94.720001,93.910004,94.540001,93.005325,44800500
2023-12-11,94.010002,94.440002,93.529999,94.339996,92.808563,33909700
2023-12-12,94.150002,94.699997,93.900002,94.620003,93.084015,36996900
2023-12-13,95.169998,96.980003,95.019997,96.839996,95.267975,70828500
2023-12-14,97.660004,99.040001,97.419998,99.040001,97.746178,87798600
2023-12-15,98.690002,99.349998,98.580002,99.150002,97.854744,59919700
2023-12-18,98.500000,98.500000,98.019997,98.360001,97.075066,34746000
