Date,Open,High,Low,Close,Adj Close,Volume
2023-05-10,380.279999,380.829987,375.640015,379.190002,373.522278,3512900
2023-05-11,378.470001,378.880005,376.670013,378.660004,373.000214,2676600
2023-05-12,379.850006,380.010010,375.839996,378.149994,372.497803,2530300
2023-05-15,378.739990,379.839996,376.910004,379.459991,373.788239,3882600
2023-05-16,378.390015,379.279999,376.910004,376.950012,371.315765,2275300
2023-05-17,378.850006,382.089996,377.279999,381.450012,375.748535,3222600
2023-05-18,381.260010,385.570007,381.000000,385.179993,379.422760,3340600
2023-05-19,386.019989,386.540009,383.440002,384.570007,378.821899,3646600
2023-05-22,384.660004,386.230011,383.470001,384.779999,379.028748,2784000
2023-05-23,383.190002,384.109985,380.079987,380.480011,374.793030,2887300
2023-05-24,378.910004,379.250000,376.570007,377.630005,371.985596,3611600
2023-05-25,380.989990,382.279999,378.920013,380.920013,375.226471,3315900
2023-05-26,381.640015,386.570007,381.540009,385.869995,380.102448,3042800
2023-05-30,387.760010,388.260010,384.760010,385.989990,380.220673,3968500
2023-05-31,384.309998,385.160004,382.420013,383.890015,378.152069,4205300
2023-06-01,384.200012,388.570007,382.970001,387.570007,381.777069,3563600
2023-06-02,390.079987,393.959991,389.540009,393.260010,387.381989,7365800
2023-06-05,393.540009,394.769989,391.790009,392.500000,386.633362,3481200
2023-06-06,392.049988,393.790009,391.410004,393.309998,387.431274,2894700
2023-06-07,393.670013,394.760010,391.540009,392.019989,386.160522,3942900
2023-06-08,391.959991,394.730011,391.290009,394.369995,388.475403,3455400
2023-06-09,395.049988,396.929993,394.079987,395.029999,389.125549,3060100
2023-06-12,395.980011,398.690002,395.299988,398.660004,392.701263,3792700
2023-06-13,400.019989,401.850006,399.399994,401.290009,395.291962,3913100
2023-06-14,401.609985,403.440002,398.459991,401.600006,395.597321,5161300
2023-06-15,401.000000,407.929993,400.890015,406.750000,400.670380,5285000
2023-06-16,408.690002,408.760010,404.890015,405.250000,399.192780,5132700
2023-06-20,403.489990,404.320007,401.260010,403.380005,397.350739,4242900
2023-06-21,402.309998,403.059998,400.670013,401.170013,395.173767,3423500
2023-06-22,400.279999,402.720001,399.950012,402.630005,396.611938,3141000
2023-06-23,399.329987,401.279999,398.929993,399.609985,393.637054,4205300
2023-06-26,399.040009,400.859985,397.730011,397.959991,392.011749,3250700
2023-06-27,398.799988,402.929993,398.390015,402.369995,396.355804,4302400
2023-06-28,401.350006,403.489990,400.709991,402.549988,396.533142,4320700
2023-06-29,400.600006,402.670013,400.190002,402.510010,398.052155,3914800
2023-06-30,405.399994,408.220001,405.290009,407.279999,402.769318,5160100
2023-07-03,406.920013,408.059998,406.679993,408.059998,403.540680,2372000
2023-07-05,406.010010,407.839996,406.010010,407.149994,402.640747,4230100
2023-07-06,403.779999,404.350006,401.559998,403.829987,399.357483,6040300
2023-07-07,403.029999,406.679993,402.709991,402.890015,398.427948,3672200
2023-07-10,402.630005,404.109985,402.059998,403.970001,399.495941,3362300
2023-07-11,404.769989,407.000000,403.769989,406.559998,402.057281,3181900
2023-07-12,410.190002,411.130005,408.790009,409.760010,405.221863,4246400
2023-07-13,411.540009,413.809998,411.130005,413.100006,408.524872,3273400
2023-07-14,413.940002,414.709991,412.079987,412.769989,408.198486,3678400
2023-07-17,412.649994,415.250000,412.630005,414.209991,409.622528,2963700
2023-07-18,413.910004,417.929993,413.540009,417.350006,412.727783,3597300
2023-07-19,418.070007,419.369995,417.489990,418.250000,413.617798,3494900
2023-07-20,417.299988,418.160004,414.820007,415.519989,410.918060,4085000
2023-07-21,417.109985,417.299988,415.480011,415.570007,410.967499,3175700
2023-07-24,416.579987,418.100006,416.019989,417.329987,412.707977,3471100
2023-07-25,417.079987,419.649994,417.070007,418.559998,413.924377,3949300
2023-07-26,417.619995,419.890015,416.579987,418.660004,414.023285,6138800
2023-07-27,421.790009,422.149994,414.920013,415.820007,411.214691,4149400
2023-07-28,418.929993,420.619995,418.160004,419.869995,415.219849,2701200
2023-07-31,420.320007,420.970001,419.049988,420.679993,416.020905,3452100
2023-08-01,419.260010,420.079987,418.549988,419.380005,414.735291,3118000
2023-08-02,416.459991,416.700012,412.880005,413.570007,408.989655,4973700
2023-08-03,411.679993,414.190002,411.089996,412.399994,407.832611,3022300
2023-08-04,414.149994,416.130005,410.029999,410.380005,405.834961,5714600
2023-08-07,412.290009,414.239990,411.640015,414.079987,409.493988,2598000
2023-08-08,411.760010,412.739990,409.130005,412.290009,407.723816,3780100
2023-08-09,412.660004,412.730011,408.850006,409.549988,405.014160,3145900
2023-08-10,411.799988,415.049988,408.619995,409.790009,405.251526,4588300
2023-08-11,407.950012,410.410004,407.339996,409.410004,404.875702,2917900
2023-08-14,408.559998,411.739990,408.309998,411.720001,407.160156,2772900
2023-08-15,410.089996,411.709991,406.410004,407.000000,402.492401,4686100
2023-08-16,406.589996,408.109985,403.869995,403.989990,399.515747,3353700
2023-08-17,405.329987,405.579987,400.369995,400.720001,396.281952,7102500
2023-08-18,398.170013,402.019989,397.850006,401.089996,396.647827,4156500
2023-08-21,402.140015,404.390015,399.989990,403.739990,399.268494,3292400
2023-08-22,405.350006,405.399994,402.059998,402.609985,398.151031,2648100
2023-08-23,403.559998,407.670013,403.470001,406.950012,402.442993,3250000
2023-08-24,408.600006,409.079987,401.399994,401.540009,397.092896,3458800
2023-08-25,403.079987,405.799988,399.709991,404.200012,399.723419,4417800
2023-08-28,406.359985,407.440002,405.100006,406.859985,402.353943,3236700
2023-08-29,406.779999,412.980011,406.570007,412.640015,408.069977,3482700
2023-08-30,413.029999,415.029999,412.399994,414.359985,409.770905,3004500
2023-08-31,414.980011,416.119995,413.660004,413.829987,409.246765,4751100
2023-09-01,416.459991,416.880005,413.209991,414.709991,410.117004,3587100
2023-09-05,414.200012,414.470001,412.769989,412.899994,408.327087,4426700
2023-09-06,412.100006,412.130005,407.829987,410.049988,405.508636,3744100
2023-09-07,407.170013,409.429993,406.859985,408.829987,404.302124,2245800
2023-09-08,408.820007,410.839996,408.489990,409.390015,404.855957,4124400
2023-09-11,411.880005,412.380005,410.290009,412.079987,407.516113,3346600
2023-09-12,410.700012,412.149994,409.290009,409.869995,405.330627,7595300
2023-09-13,410.029999,411.399994,408.989990,410.350006,405.805328,2529700
2023-09-14,412.670013,414.510010,411.420013,413.899994,409.316010,3660900
2023-09-15,412.339996,412.670013,408.480011,408.739990,404.213135,3999700
2023-09-18,408.579987,410.339996,408.160004,409.190002,404.658142,3014600
